Tm,Player,Pos,G,GS,MP,FG,FGA,FGPercent,3P,3PA,2P,2PA,2PPercent,eFGPercent,FT,FTA,FTPercent,ORB,DRB,TRB,AST,STL,BLK,PTS,TOV,PF
MIN,CoreyBrewer,SF,-0.861072479,-0.196659158,0.95721603,0.49573186,0.640838849,-0.078633309,-0.505812521,-0.097199041,0.747048659,0.821460806,0.078207827,-0.34151585,0.807496796,1.001907962,0.048409156,0.558950556,0.05986934,0.235701398,0.835942974,3.883468701,-0.367592895,0.50757927,1.243774625,1.242864993
HOU,CoreyBrewer,SF,0.393674435,-0.775085867,0.606696169,0.751049456,0.878173068,0.028276341,0.561311395,0.93261865,0.68969858,0.592338704,0.410793316,0.054427142,0.562728638,0.543688915,0.335256927,0.056878377,0.180162365,0.107119043,-0.064303306,1.087628917,-0.132751899,0.770529163,0.341963811,0.425587104
CHI,AaronBrooks,PG,1.413156303,-0.003850255,0.376667511,0.648922418,0.783239381,-0.049476132,1.323542764,1.104254932,0.230897941,0.363216603,-0.152754318,0.228255772,0.399549866,0.216389596,0.670722966,-0.570711848,-0.541595786,-0.578653515,0.779677582,0.155682323,-0.367592895,0.714182757,0.986114393,0.834226049
LAL,JabariBrown,SG,-1.057126684,-0.620838745,1.13247596,0.393604822,0.522171739,-0.136947663,0.866203943,0.818194462,0.116197781,0.248655552,-0.217423719,0.073741434,1.704980042,1.787426329,0.281776834,-0.821747938,-0.481449274,-0.6215143,0.160758264,-0.077304326,-0.60243389,0.770529163,0.72845416,0.016948159
MIN,LorenzoBrown,PG,-0.665018274,-0.543715183,-0.07243606,-0.576602042,-0.593299091,-0.000880836,-0.658258795,-0.497683699,-0.399952938,-0.467351014,0.281454514,-0.196658658,-0.742701539,-0.700048498,-0.306504189,-0.445193803,-0.361156248,-0.407210375,0.723412189,0.854642269,-0.367592895,-0.675695248,-0.173356654,0.016948159
BRK,MarkelBrown,SG,0.040776865,0.30464399,-0.324372209,-0.67872908,-0.522098826,-0.622900615,-0.353366248,-0.268835323,-0.572003178,-0.495991277,-0.503816779,-0.669858819,-0.253165222,-0.372749179,0.631828353,-0.696229893,-0.361156248,-0.45007116,-0.570691838,0.155682323,-0.132751899,-0.600566707,-0.688677119,-0.664116749
MIA,ShannonBrown,SG,-1.606078459,-0.736524087,-0.192927262,-0.780856118,-0.688232779,-0.564586261,-0.0484737,-0.268835323,-0.858753577,-0.696473116,-1.159749271,-0.235287242,-0.579522766,-0.634588634,0.267191355,-1.072784028,-1.383646962,-1.350147642,-0.683222623,0.388668971,-0.837274886,-0.713259518,-0.431016887,-0.119264823
LAL,KobeBryant,SG,-0.429753227,0.536014674,1.636348259,2.385082069,3.251515262,-0.515990965,1.323542764,1.962436342,2.180800656,2.940840244,-0.531532236,-0.582944503,3.499946535,3.358463061,0.573486433,-0.194157713,1.443239129,1.007195525,2.130047001,1.553602215,-0.367592895,2.723871223,3.305056486,0.289374122
MIN,ChaseBudinger,SF,0.824993687,-0.659400525,-0.039574823,-0.219157408,-0.213564341,0.067152577,0.256418848,0.131649335,-0.342602858,-0.324149701,0.142877227,0.276541503,-0.253165222,-0.372749179,0.641552006,-0.445193803,-0.000277173,-0.150045666,-0.458161053,0.155682323,-0.60243389,-0.187359733,-0.559847003,-0.800329731
TOT,ReggieBullock,SF,-0.390542386,-0.736524087,-1.113041895,-1.138300752,-1.139167796,-0.807562737,-0.353366248,-0.326047417,-1.145503976,-1.183357581,-0.771732867,-0.206315804,-0.905880311,-0.961887953,-0.136340257,-1.072784028,-0.661888811,-0.835818224,-0.908284193,-0.776264272,-0.60243389,-1.107684358,-1.203997585,-1.61760762
LAC,ReggieBullock,SF,-0.821861638,-0.736524087,-0.992550693,-1.036173714,-1.06796753,-0.000880836,-0.0484737,-0.154411135,-1.145503976,-1.211997844,0.68794789,0.904256002,-0.905880311,-1.027347817,0.510282687,-1.072784028,-0.541595786,-0.750096654,-0.908284193,-0.543277623,-0.60243389,-0.976209411,-1.203997585,-1.345181657
PHO,ReggieBullock,SF,-1.370813413,-0.813647648,-1.397839281,-1.444681867,-1.234101484,-3.528899267,-0.963151343,-0.726532075,-1.260204136,-1.154717319,-3.210693119,-3.943631359,-0.905880311,-0.89642809,-0.948265306,-0.947265983,-1.022767887,-1.050122148,-0.908284193,-1.242237569,-0.367592895,-1.389416386,-1.203997585,-2.026246565
UTA,TreyBurke,PG,1.177891256,0.844508919,1.154383451,1.006367052,1.542708883,-0.564586261,1.475989038,1.848012154,0.51764834,0.936021857,-0.540770722,-0.399458727,0.073192322,0.085469868,0.276915008,-0.570711848,-0.120570198,-0.278628021,1.398596899,0.62165562,-0.367592895,0.939568379,0.599624044,-0.119264823
UTA,AlecBurks,SG,-0.743439956,0.227520429,1.504903311,0.802112975,1.044307022,-0.224419194,0.561311395,0.36049771,0.68969858,1.07922317,-0.45762435,-0.235287242,2.112926972,1.98380592,0.617242873,-0.194157713,0.601187953,0.364283752,0.667146797,-0.077304326,-0.367592895,1.146171867,0.986114393,0.97043903
DET,CaronButler,SF,1.256312939,-0.003850255,0.135685107,-0.423411484,-0.379698294,-0.185542958,0.713757669,0.532133992,-0.744053417,-0.725113378,-0.161992804,0.38277011,-0.49793338,-0.634588634,1.006189004,-0.696229893,-0.180716711,-0.36434959,-0.458161053,-0.077304326,-0.60243389,-0.35639895,-0.688677119,-0.255477804
CHI,JimmyButler,SG,0.746572005,1.692868093,2.096405575,1.823383358,1.732576258,0.349005289,0.713757669,0.64655818,1.779350097,1.795229737,0.235262085,0.295855795,3.744714693,3.489382789,0.675584792,1.186540781,0.962067029,1.05005631,0.835942974,2.718535458,0.571771087,2.291882114,0.341963811,0.016948159
WAS,RasualButler,SF,1.138680415,-0.775085867,0.059008888,-0.014903331,0.047503301,-0.039757073,0.866203943,0.703770274,-0.342602858,-0.295509438,-0.078846432,0.373112964,-0.49793338,-0.56912877,0.466526247,-0.570711848,-0.120570198,-0.321488806,-0.570691838,-0.543277623,-0.132751899,-0.018320516,-0.688677119,-0.527903767
LAL,DwightBuycks,PG,-1.566867618,-0.813647648,0.10282387,0.036160188,3.65E-05,0.232376581,0.866203943,-0.039986947,-0.285252778,-0.009106812,-0.734778924,0.643513056,0.154781708,-0.045449859,0.996465351,-0.696229893,-0.481449274,-0.578653515,0.273289049,-0.310290974,-0.837274886,0.169500836,1.114944509,-1.61760762
WAS,WillBynum,SG,-1.527656777,-0.813647648,-1.091134404,-0.780856118,-0.545832248,-1.001943917,-0.963151343,-0.326047417,-0.514653098,-0.495991277,-0.032654003,-1.432773363,-0.824290925,-0.765508362,-0.948265306,-0.696229893,-1.143060912,-1.050122148,0.442085227,-1.242237569,-0.60243389,-0.882298735,-0.044526538,-0.527903767
TOR,BrunoCaboclo,SF,-1.488445936,-0.813647648,-1.825035361,-1.240427791,-1.234101484,-0.904753327,-0.505812521,-0.840956263,-1.145503976,-1.068796531,-2.185221195,-0.525001627,-1.069059083,-1.158267545,-3.379178627,-0.947265983,-1.443793475,-1.307286857,-1.020814978,-1.475224218,-0.60243389,-1.220377169,-0.817507236,-1.753820602
MEM,NickCalathes,SG,0.472096117,-0.813647648,-0.565354613,-0.576602042,-0.56956567,-0.049476132,-0.658258795,-0.669319981,-0.399952938,-0.381430226,-0.023415517,-0.273915827,-0.742701539,-0.634588634,-0.787825027,-0.696229893,-0.601742299,-0.664375084,0.385819834,1.087628917,-0.60243389,-0.675695248,-0.044526538,0.016948159
NYK,JoseCalderon,PG,-0.15527734,0.805947139,1.165337197,0.291477784,0.40350463,-0.107790486,1.17109649,0.875406556,-0.113202539,0.048173714,-0.402193435,0.266884357,-0.49793338,-0.634588634,1.025636311,-0.445193803,-0.000277173,-0.150045666,1.623658469,0.155682323,-0.837274886,0.244629377,0.857284276,0.153161141
DET,KentaviousCaldwell-Pope,SG,1.413156303,2.348418364,1.30773589,0.955303533,1.234174397,-0.243857312,1.933327859,2.019648436,0.3455981,0.449137391,-0.088084918,0.08339858,-0.008397064,0.085469868,0.004652716,-0.319675758,-0.000277173,-0.107184881,-0.289364876,1.087628917,-0.367592895,0.920786244,-0.044526538,0.425587104
TOT,IsaiahCanaan,PG,0.040776865,-0.003850255,0.048055142,0.087223707,0.308570942,-0.389643198,1.933327859,1.905224248,-0.629353257,-0.581912065,-0.383716463,0.344141526,-0.253165222,-0.307289315,0.59293374,-0.570711848,-0.601742299,-0.6215143,0.160758264,-0.077304326,-0.60243389,0.263411512,0.213133695,0.153161141
HOU,IsaiahCanaan,PG,-0.821861638,-0.466591622,-0.521539631,-0.423411484,-0.355964872,-0.204981076,1.018650217,0.875406556,-0.858753577,-0.839674429,-0.106561889,0.537284448,-0.579522766,-0.634588634,0.325533274,-0.570711848,-0.962621374,-0.878679009,-0.345630268,-0.077304326,-0.837274886,-0.300052544,-0.302186771,-0.800329731
PHI,IsaiahCanaan,PG,-0.939494161,-0.35090628,0.694326134,0.648922418,1.068040444,-0.477114729,3.15289805,3.163890316,-0.457303018,-0.266869176,-0.540770722,0.237912918,0.154781708,0.020010004,0.733926712,-0.696229893,-0.240863223,-0.36434959,0.723412189,0.155682323,-0.60243389,0.902004109,0.857284276,1.106652012
HOU,ClintCapela,C,-1.331602572,-0.813647648,-1.321163062,-0.882983157,-1.020500686,0.553105529,-0.963151343,-1.069804639,-0.629353257,-0.696473116,0.2260236,0.112370018,-0.824290925,0.085469868,-2.533220791,-0.068639668,-0.180716711,-0.150045666,-0.908284193,-1.242237569,1.041453079,-0.957427276,-0.946337352,-0.664116749
ATL,DeMarreCarroll,SF,0.94262621,1.847115216,1.285828399,0.802112975,0.617105427,0.591981765,1.628435312,1.390315402,0.28824802,0.048173714,1.002056407,1.039456047,0.399549866,0.543688915,0.033823676,0.684468601,0.841774003,0.835752386,-0.064303306,1.553602215,-0.367592895,0.902004109,-0.044526538,0.698013067
MEM,VinceCarter,SG,0.785782846,-0.775085867,-0.335325955,-0.474475004,-0.118630653,-0.904753327,0.561311395,0.93261865,-0.744053417,-0.63919259,-0.734778924,-0.525001627,-0.49793338,-0.56912877,0.456802594,-0.570711848,-0.541595786,-0.578653515,-0.345630268,0.155682323,-0.367592895,-0.375181085,-0.559847003,-0.255477804
TOT,MichaelCarter-Williams,PG,0.785782846,1.615744532,1.428227092,1.312748167,1.708842836,-0.292452608,-0.200919974,0.246073523,1.549949778,1.93843105,-0.282093119,-0.534658773,1.460211884,1.721966465,-0.005070937,0.182396422,1.142506566,0.835752386,2.748966319,2.485548809,0.336930092,1.277646813,3.433886602,1.106652012
PHI,MichaelCarter-Williams,PG,-0.194488181,0.651700016,1.570625785,1.414875205,1.946177056,-0.447957552,0.256418848,0.64655818,1.492599698,2.024351838,-0.429908892,-0.631230234,1.297033112,1.721966465,-0.253024096,0.182396422,1.563532154,1.221499449,3.142824066,2.019575512,0.102089096,1.352775354,3.949207068,1.106652012
MIL,MichaelCarter-Williams,PG,-0.821861638,0.150396868,1.176290942,1.210621128,1.329108085,0.028276341,-0.658258795,-0.440471605,1.607299858,1.823869999,-0.014177031,-0.351172996,1.704980042,1.721966465,0.413046154,-0.068639668,0.360601903,0.278562182,2.130047001,3.184508755,0.336930092,1.183736137,2.660905905,1.242864993
SAC,OmriCasspi,SF,0.824993687,-0.080973816,0.168546344,0.087223707,-0.071163809,0.611419883,-0.200919974,-0.326047417,0.173547861,0.076813976,0.493939688,0.566255887,0.644318024,0.740068507,0.184540302,-0.068639668,0.360601903,0.235701398,-0.176834091,-0.310290974,-0.60243389,0.207065107,0.213133695,-0.119264823
MIA,MarioChalmers,PG,1.334734621,0.613138235,1.099614723,0.189350745,0.379771208,-0.224419194,0.408865121,0.703770274,0.058847701,0.105454239,0.078207827,-0.129058635,1.052264954,1.001907962,0.383875194,-0.696229893,-0.120570198,-0.321488806,1.117269937,2.019575512,-0.60243389,0.451232864,1.372604742,1.923929901
DAL,TysonChandler,C,1.138680415,2.078485899,1.198198433,0.49573186,-0.189830919,2.331693333,-0.963151343,-1.069804639,0.919098899,0.305936078,1.916666502,1.879627761,0.970675568,1.067367826,0.121336555,3.822419724,3.067194969,3.493121047,-0.401895661,-0.077304326,1.980817061,0.470014999,0.341963811,0.834226049
DEN,WilsonChandler,SF,1.256312939,2.078485899,1.329643381,1.261684647,1.376574929,0.028276341,1.780881586,1.905224248,0.747048659,0.706899755,0.290693,0.276541503,0.073192322,0.020010004,0.388737021,0.433432512,1.443239129,1.178638664,-0.064303306,0.155682323,0.102089096,1.146171867,0.341963811,1.78771692
CLE,WillCherry,PG,-1.488445936,-0.813647648,-1.20067186,-1.189364272,-1.020500686,-1.58508746,-0.505812521,-0.440471605,-1.088153896,-1.011516005,-1.464619302,-1.500373386,-0.742701539,-0.634588634,-0.948265306,-0.947265983,-1.203207425,-1.178704503,-0.458161053,0.388668971,-0.60243389,-1.107684358,-0.817507236,-0.527903767
UTA,PatrickChristopher,SG,-1.6452893,-0.775085867,-1.343070553,-1.087237233,-0.878100155,-1.711435227,-0.963151343,-0.497683699,-0.858753577,-0.811034166,-0.771732867,-2.137745031,-1.069059083,-1.158267545,-3.379178627,-0.445193803,-0.902474862,-0.792957439,-1.020814978,-0.776264272,-0.837274886,-1.182812898,-1.075167468,-0.255477804
BRK,EarlClark,PF,-1.410024254,-0.813647648,-1.12399564,-0.934046676,-0.878100155,-0.57430532,-0.353366248,-0.268835323,-0.916103657,-0.925595217,-0.189708261,-0.370487288,-0.987469697,-0.89642809,-2.163721967,-0.947265983,-0.180716711,-0.45007116,-0.852018801,-0.776264272,0.102089096,-0.957427276,-0.688677119,-0.664116749
TOT,IanClark,SG,-0.625807433,-0.813647648,-1.441654264,-1.189364272,-1.162901218,-0.788124619,-0.505812521,-0.497683699,-1.145503976,-1.154717319,-0.910310154,-0.34151585,-0.824290925,-0.961887953,1.482648015,-0.947265983,-1.263353937,-1.221565288,-0.795753408,-0.776264272,-0.60243389,-1.107684358,-1.075167468,-1.345181657
UTA,IanClark,SG,-0.90028332,-0.813647648,-1.37593179,-1.138300752,-1.139167796,-0.827000855,-0.353366248,-0.440471605,-1.145503976,-1.154717319,-1.316803529,-0.273915827,-0.905880311,-1.027347817,1.482648015,-0.821747938,-1.263353937,-1.178704503,-0.795753408,-0.776264272,-0.60243389,-1.107684358,-1.075167468,-1.61760762
DEN,IanClark,SG,-1.527656777,-0.813647648,-1.660729176,-1.189364272,-1.210368062,-0.603462497,-0.810705069,-0.669319981,-1.088153896,-1.126077056,0.383077858,-0.602258796,-0.579522766,-0.765508362,1.482648015,-1.072784028,-1.263353937,-1.264426072,-0.852018801,-0.543277623,-0.60243389,-1.107684358,-1.075167468,-0.800329731
LAL,JordanClarkson,PG,0.511306958,0.651700016,0.595742424,0.802112975,0.806972803,0.212938462,-0.0484737,0.131649335,0.919098899,0.936021857,0.216785114,0.08339858,0.72590741,0.609148779,0.651275659,0.056878377,-0.120570198,-0.064324096,0.948473759,0.62165562,-0.367592895,0.770529163,0.599624044,0.153161141
POR,VictorClaver,SF,-1.410024254,-0.813647648,-1.310209316,-1.036173714,-1.115434374,0.232376581,-0.0484737,-0.440471605,-1.145503976,-1.126077056,-1.159749271,1.242256116,-1.069059083,-1.158267545,-3.379178627,-0.696229893,-0.481449274,-0.578653515,-0.964549585,-1.242237569,-0.60243389,-1.013773682,-0.946337352,-0.664116749
TOT,NorrisCole,PG,1.138680415,0.150396868,0.53001995,0.087223707,0.16617041,-0.136947663,0.103972574,0.246073523,0.001497621,0.076813976,-0.004938545,-0.100087197,-0.416343994,-0.438209043,0.101889249,-0.821747938,-0.361156248,-0.53579273,0.892208367,0.388668971,-0.367592895,-0.037102651,0.213133695,0.016948159
MIA,NorrisCole,PG,0.040776865,0.073273307,0.53001995,-0.219157408,-0.047430387,-0.389643198,-0.0484737,0.188861429,-0.227902698,-0.152308125,-0.115800375,-0.399458727,-0.49793338,-0.503668906,0.004652716,-0.696229893,-0.301009736,-0.45007116,0.948473759,0.62165562,-0.367592895,-0.281270409,0.084303578,-0.119264823
NOP,NorrisCole,PG,-0.704229115,-0.736524087,0.53001995,0.546795379,0.545905161,0.174062226,0.561311395,0.417709804,0.40294818,0.449137391,0.124400256,0.276541503,-0.334754608,-0.307289315,0.233158568,-1.072784028,-0.421302761,-0.664375084,0.779677582,-0.310290974,-0.132751899,0.394886459,0.470793927,0.153161141
SAC,DarrenCollison,PG,-0.037644817,0.921632481,1.669209496,1.465938724,1.305374663,0.455914938,1.018650217,0.989830744,1.205849298,1.07922317,0.51241666,0.537284448,1.54180127,1.525586873,0.451940767,-0.570711848,0.180162365,-0.064324096,2.130047001,2.019575512,-0.132751899,1.559378841,1.75909509,0.561800085
OKC,NickCollison,PF,0.785782846,-0.736524087,-0.313418464,-0.67872908,-0.688232779,-0.06891425,-0.658258795,-0.554895793,-0.514653098,-0.553271802,0.068969341,-0.196658658,-0.49793338,-0.503668906,-0.014794591,0.684468601,-0.060423685,0.192840613,-0.233099483,-0.310290974,0.102089096,-0.694477383,-0.559847003,0.97043903
MEM,MikeConley,PG,0.94262621,1.885676996,1.340597127,1.363811686,1.400308351,0.193500344,1.323542764,1.21867912,1.033799059,1.07922317,0.133638742,0.33448438,1.460211884,1.198287554,0.797130459,-0.570711848,0.05986934,-0.150045666,2.017516216,1.553602215,-0.367592895,1.503032435,1.372604742,0.425587104
UTA,JackCooley,PF,-1.174759208,-0.813647648,-1.55119172,-1.189364272,-1.257834906,-0.16610484,-0.963151343,-1.069804639,-0.973453737,-0.982875742,-0.45762435,-0.602258796,-0.579522766,-0.307289315,-1.293454998,-0.319675758,-0.962621374,-0.750096654,-0.964549585,-0.543277623,-0.367592895,-1.145248628,-1.203997585,-0.391690786
IND,ChrisCopeland,SF,0.158409389,-0.35090628,-0.324372209,-0.372347965,-0.118630653,-0.632619674,0.561311395,0.818194462,-0.629353257,-0.553271802,-0.356001006,-0.254601535,-0.49793338,-0.56912877,0.184540302,-0.445193803,-0.421302761,-0.492931945,-0.458161053,-1.00925092,-0.367592895,-0.300052544,0.084303578,-0.119264823
UTA,BryceCotton,PG,-1.213970049,-0.813647648,-0.981596947,-0.525538523,-0.498365404,-0.059195191,-0.200919974,-0.326047417,-0.457303018,-0.438710752,-0.088084918,-0.003515735,-0.253165222,-0.372749179,0.670722966,-0.821747938,-0.902474862,-0.921539794,-0.458161053,-0.776264272,-0.837274886,-0.469091761,-0.431016887,-1.753820602
SAC,DeMarcusCousins,C,0.511306958,1.461497409,1.592533276,2.793590222,2.705646557,0.397600584,-0.963151343,-1.012592545,3.499852493,3.742767598,0.096684798,-0.032487174,4.805376711,4.86403993,0.422769807,2.818275365,4.209978708,4.007450465,1.004739152,2.019575512,3.155022038,3.061949657,4.078037184,3.286059717
PHI,RobertCovington,SF,0.94262621,1.075879603,0.913401047,0.699985937,0.973106756,-0.292452608,2.695559229,2.591769376,-0.227902698,-0.123667862,-0.300570091,0.33448438,0.970675568,0.870988235,0.607519219,0.056878377,0.661334466,0.492866107,-0.176834091,1.786588863,0.102089096,1.071043326,0.857284276,1.379077975
POR,AllenCrabbe,SG,0.19762023,-0.466591622,-0.67489207,-0.882983157,-0.878100155,-0.136947663,-0.0484737,-0.097199041,-0.973453737,-1.011516005,0.244500571,0.373112964,-0.905880311,-0.961887953,0.267191355,-0.947265983,-0.722035324,-0.835818224,-0.570691838,-0.543277623,-0.132751899,-0.844734465,-1.075167468,-0.255477804
LAC,JamalCrawford,SG,0.707361164,-0.659400525,0.771002354,1.159557609,1.518975461,-0.292452608,1.933327859,2.191284718,0.57499842,0.735540018,-0.097323403,-0.04214432,1.786569428,1.394667146,1.001327177,-0.696229893,-0.481449274,-0.6215143,0.385819834,0.62165562,-0.367592895,1.503032435,0.341963811,0.016948159
TOT,JaeCrowder,SF,1.413156303,-0.158097377,0.059008888,-0.06596685,-0.023696965,-0.059195191,0.103972574,0.36049771,-0.170552618,-0.20958865,0.373839373,0.044769995,-0.008397064,-0.045449859,0.379013367,0.056878377,0.120015852,0.107119043,-0.401895661,0.62165562,-0.132751899,-0.018320516,-0.688677119,0.016948159
DAL,JaeCrowder,SF,-0.821861638,-0.813647648,-0.981596947,-0.831919638,-0.878100155,0.076871636,-0.200919974,-0.211623229,-0.858753577,-0.95423548,0.623278489,0.469684425,-0.742701539,-0.89642809,1.040221791,-0.445193803,-1.082914399,-0.921539794,-0.739488016,-0.077304326,-0.367592895,-0.788388059,-0.946337352,-0.936542712
BOS,JaeCrowder,SF,0.432885276,-0.158097377,0.508112459,0.240414264,0.356037786,-0.078633309,0.256418848,0.64655818,0.173547861,0.105454239,0.336885429,-0.022830028,0.31796048,0.347309324,0.325533274,0.307914467,0.661334466,0.535726892,-0.233099483,0.854642269,0.102089096,0.319757918,-0.559847003,0.289374122
NOP,DanteCunningham,PF,0.785782846,0.227520429,0.595742424,-0.321284446,-0.379698294,0.300409994,-0.963151343,-0.955380451,0.001497621,0.048173714,0.087446313,-0.119401489,-0.742701539,-0.700048498,-0.379431589,0.307914467,0.180162365,0.235701398,-0.570691838,0.155682323,0.571771087,-0.487873896,-0.817507236,-0.255477804
LAC,JaredCunningham,SG,-1.057126684,-0.813647648,-1.62786794,-1.189364272,-1.18663464,-0.603462497,-0.658258795,-0.669319981,-1.088153896,-1.068796531,-0.540770722,-0.457401604,-0.742701539,-0.700048498,-0.763515894,-0.947265983,-1.263353937,-1.221565288,-0.739488016,-1.00925092,-0.837274886,-1.126466493,-0.946337352,-1.481394638
PHO,SethCurry,PG,-1.723710983,-0.813647648,-1.704544159,-1.495745386,-1.234101484,-4.141199987,-0.963151343,-0.783744169,-1.317554216,-1.097436793,-4.236165043,-4.552031565,-1.069059083,-1.158267545,-3.379178627,-1.072784028,-0.902474862,-1.007261363,-0.739488016,-1.475224218,-0.837274886,-1.464544926,-1.461657817,-0.936542712
GSW,StephenCurry,PG,1.334734621,2.271294803,1.439180837,2.691463183,2.397112072,0.591981765,4.524914514,3.564374974,1.320549458,1.107863433,0.641755461,1.18431324,2.112926972,1.591046737,1.064530924,-0.194157713,0.661334466,0.407144537,3.311620244,3.184508755,-0.367592895,3.005603251,2.532075788,0.425587104
NYK,SamuelDalembert,C,-0.547385751,-0.003850255,-0.280557227,-0.576602042,-0.617032513,0.115747872,-0.963151343,-1.069804639,-0.285252778,-0.20958865,-0.189708261,-0.322201558,-0.742701539,-0.765508362,0.024100022,1.061022736,0.661334466,0.835752386,-0.514426446,-0.543277623,2.215658056,-0.713259518,0.084303578,0.698013067
TOT,TroyDaniels,SG,0.040776865,-0.813647648,-1.222579351,-0.831919638,-0.759433045,-0.545148143,0.408865121,0.36049771,-1.088153896,-1.097436793,-0.697824981,0.276541503,-0.905880311,-0.961887953,0.733926712,-0.821747938,-1.203207425,-1.135843718,-0.739488016,-1.242237569,-0.837274886,-0.769605924,-0.946337352,-1.072755694
HOU,TroyDaniels,SG,-1.135548367,-0.813647648,-1.441654264,-1.036173714,-0.925566999,-1.040820154,0.256418848,0.36049771,-1.260204136,-1.326558895,0.383077858,-0.138715781,-0.905880311,-1.027347817,0.267191355,-1.072784028,-1.263353937,-1.264426072,-0.908284193,-1.475224218,-0.837274886,-0.957427276,-1.075167468,-1.208968675
MIN,TroyDaniels,SG,-1.057126684,-0.813647648,-1.255440588,-0.985110195,-0.854366733,-1.011662976,0.103972574,0.131649335,-1.145503976,-1.068796531,-1.464619302,-0.380144435,-0.987469697,-1.092807681,1.482648015,-0.696229893,-1.082914399,-1.007261363,-0.626957231,-1.00925092,-0.837274886,-0.938645141,-0.946337352,-1.345181657
CHO,TroyDaniels,SG,-1.370813413,-0.813647648,-0.795383272,-0.219157408,-0.308498028,0.310129053,1.323542764,0.818194462,-0.801403497,-0.782393904,-0.217423719,1.261570409,-0.661112153,-0.765508362,0.787406805,-0.821747938,-1.203207425,-1.135843718,-0.739488016,-0.776264272,-0.60243389,-0.149795462,-0.688677119,-0.800329731
